,Property Type,District,Mukim,Scheme Name/Area,Lat,Long,"Month, Year of Transaction Date",Tenure,Land Size,Unit,Build Size,Transaction Price
141,1 - 1 1/2 Storey Terraced,Alor Gajah,Melaka Pindah,TAMAN PENGKALAN INDAH,2.373869696,102.2250703,2022-09-01,Freehold,1194.7929,sq.ft,657.997207,190000
142,1 - 1 1/2 Storey Terraced,Alor Gajah,Pegoh,TAMAN PEGOH DAMAI,2.421998444,102.1939105,2022-11-01,Freehold,1430.52231,sq.ft,968.1051659999999,221400
143,1 - 1 1/2 Storey Terraced,Alor Gajah,Pegoh,TAMAN PEGOH DAMAI,2.421998444,102.1939105,2022-11-01,Freehold,1540.3140899999999,sq.ft,968.1051659999999,238500
144,1 - 1 1/2 Storey Terraced,Alor Gajah,Pegoh,TAMAN PEGOH DAMAI,2.421998444,102.1939105,2022-11-01,Freehold,2260.419,sq.ft,968.1051659999999,277200
145,1 - 1 1/2 Storey Terraced,Alor Gajah,Pegoh,TAMAN PEGOH DAMAI,2.421998444,102.1939105,2022-11-01,Freehold,3107.53793,sq.ft,968.1051659999999,317700
146,1 - 1 1/2 Storey Terraced,Alor Gajah,Pegoh,TAMAN PEGOH DAMAI,2.421998444,102.1939105,2022-12-01,Freehold,1539.2377,sq.ft,968.1051659999999,238500
147,1 - 1 1/2 Storey Terraced,Alor Gajah,Pegoh,TAMAN PEGOH DAMAI,2.421998444,102.1939105,2022-12-01,Freehold,1540.3140899999999,sq.ft,968.1051659999999,247500
148,1 - 1 1/2 Storey Terraced,Alor Gajah,Pegoh,TAMAN PEGOH DAMAI,2.421998444,102.1939105,2022-12-01,Freehold,1540.3140899999999,sq.ft,968.1051659999999,238500
149,1 - 1 1/2 Storey Terraced,Alor Gajah,Pkn Durian Tunggal,TAMAN DESA IDAMAN,2.31073802,102.2803167,2022-07-01,Freehold,1399.307,sq.ft,773.170937,160000
150,1 - 1 1/2 Storey Terraced,Alor Gajah,Pkn Durian Tunggal,TAMAN DESA IDAMAN,2.31073802,102.2803167,2022-12-01,Freehold,1399.307,sq.ft,773.170937,250000
151,1 - 1 1/2 Storey Terraced,Alor Gajah,Pkn Lubok China,TAMAN WIRA INDAH,2.45514431,102.0706282,2022-06-01,Leasehold,2066.6688,sq.ft,708.6951760000001,350000
152,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,RESIDENSI PR1MA PULAU SEBANG,2.467249143,102.2060648,2022-01-01,Leasehold,1431.5987,sq.ft,963.36905,223200
153,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,RESIDENSI PR1MA PULAU SEBANG,2.467249143,102.2060648,2022-01-01,Leasehold,1431.5987,sq.ft,963.36905,163800
154,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,RESIDENSI PR1MA PULAU SEBANG,2.467249143,102.2060648,2022-01-01,Leasehold,2755.5584,sq.ft,964.337801,206100
155,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,RESIDENSI PR1MA PULAU SEBANG,2.467249143,102.2060648,2022-02-01,Leasehold,1431.5987,sq.ft,963.36905,163800
156,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,RESIDENSI PR1MA PULAU SEBANG,2.467249143,102.2060648,2022-03-01,Leasehold,1431.5987,sq.ft,963.36905,163800
157,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,RESIDENSI PR1MA PULAU SEBANG,2.467249143,102.2060648,2022-04-01,Leasehold,1431.5987,sq.ft,963.36905,163800
158,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,RESIDENSI PR1MA PULAU SEBANG,2.467249143,102.2060648,2022-05-01,Leasehold,1431.5987,sq.ft,963.36905,163800
159,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,RESIDENSI PR1MA PULAU SEBANG,2.467249143,102.2060648,2022-05-01,Leasehold,2357.2941,sq.ft,963.36905,198000
160,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,RESIDENSI PR1MA PULAU SEBANG,2.467249143,102.2060648,2022-05-01,Leasehold,2518.7526,sq.ft,963.36905,207900
161,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,RESIDENSI PR1MA PULAU SEBANG,2.467249143,102.2060648,2022-06-01,Leasehold,1431.5987,sq.ft,963.36905,163800
162,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,RESIDENSI PR1MA PULAU SEBANG,2.467249143,102.2060648,2022-08-01,Leasehold,1431.5987,sq.ft,963.36905,163800
163,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,RESIDENSI PR1MA PULAU SEBANG,2.467249143,102.2060648,2022-08-01,Leasehold,1926.7381,sq.ft,963.36905,188100
164,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,RESIDENSI PR1MA PULAU SEBANG,2.467249143,102.2060648,2022-09-01,Leasehold,1431.5987,sq.ft,963.36905,163800
165,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,RESIDENSI PR1MA PULAU SEBANG,2.467249143,102.2060648,2022-10-01,Leasehold,1431.5987,sq.ft,963.36905,163800
166,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN BAIDURI,2.461321581,102.2247364,2022-05-01,Leasehold,2690.975,sq.ft,790.931372,270000
167,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN BAIDURI,2.461321581,102.2247364,2022-08-01,Leasehold,1302.4319,sq.ft,664.024991,135000
168,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN BAIDURI,2.461321581,102.2247364,2022-09-01,Leasehold,1097.9178,sq.ft,615.479802,130000
169,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN BAIDURI,2.461321581,102.2247364,2022-10-01,Leasehold,1399.307,sq.ft,790.931372,140000
170,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN BAIDURI,2.461321581,102.2247364,2022-12-01,Leasehold,1097.9178,sq.ft,615.479802,180000
171,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN BKT TAMPIN,2.46440983,102.2217638,2022-09-01,Freehold,1539.2377,sq.ft,1099.962941,230000
172,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN BKT TAMPIN,2.46440983,102.2217638,2022-11-01,Freehold,1539.2377,sq.ft,1099.962941,195000
173,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN MAHSURI PULAU SEBANG,2.45458752,102.2296043,2022-05-01,Leasehold,1399.307,sq.ft,860.03561,170000
174,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN PINGGIRAN KUALA INA,2.460334079,102.2185169,2022-01-01,Freehold,1539.2377,sq.ft,1100.07058,314160
175,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN PINGGIRAN KUALA INA,2.460334079,102.2185169,2022-01-01,Freehold,3175.3505,sq.ft,1100.07058,439327
176,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN PINGGIRAN KUALA INA,2.460334079,102.2185169,2022-02-01,Freehold,1539.2377,sq.ft,1100.07058,351120
177,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN PINGGIRAN KUALA INA,2.460334079,102.2185169,2022-03-01,Freehold,1539.2377,sq.ft,1100.07058,314160
178,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN PINGGIRAN KUALA INA,2.460334079,102.2185169,2022-04-01,Freehold,1539.2377,sq.ft,1100.07058,351120
179,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN PINGGIRAN KUALA INA,2.460334079,102.2185169,2022-05-01,Freehold,1539.2377,sq.ft,1100.07058,351120
180,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN PINGGIRAN KUALA INA,2.460334079,102.2185169,2022-05-01,Freehold,1539.2377,sq.ft,1100.07058,314160
181,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN PINGGIRAN KUALA INA,2.460334079,102.2185169,2022-06-01,Freehold,1539.2377,sq.ft,1100.07058,351120
182,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN PINGGIRAN KUALA INA,2.460334079,102.2185169,2022-06-01,Freehold,1539.2377,sq.ft,1100.07058,314160
183,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN PINGGIRAN KUALA INA,2.460334079,102.2185169,2022-07-01,Freehold,1539.2377,sq.ft,1100.07058,314160
184,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN PINGGIRAN KUALA INA,2.460334079,102.2185169,2022-07-01,Freehold,1894.4463999999998,sq.ft,1100.07058,403750
185,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN PINGGIRAN KUALA INA,2.460334079,102.2185169,2022-08-01,Freehold,1539.2377,sq.ft,1100.07058,351120
186,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN PINGGIRAN KUALA INA,2.460334079,102.2185169,2022-08-01,Freehold,1539.2377,sq.ft,1100.07058,314160
187,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN PINGGIRAN KUALA INA,2.460334079,102.2185169,2022-09-01,Freehold,1539.2377,sq.ft,1100.07058,351120
188,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN PINGGIRAN KUALA INA,2.460334079,102.2185169,2022-09-01,Freehold,1539.2377,sq.ft,1100.07058,314160
189,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN PINGGIRAN KUALA INA,2.460334079,102.2185169,2022-10-01,Freehold,1539.2377,sq.ft,1100.07058,314160
190,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN PINGGIRAN KUALA INA,2.460334079,102.2185169,2022-12-01,Freehold,1539.2377,sq.ft,1100.07058,314160
191,1 - 1 1/2 Storey Terraced,Alor Gajah,Pulau Sebang,TAMAN SEBANG JAYA,2.460763982,102.2367208,2022-11-01,Leasehold,1539.2377,sq.ft,870.046037,180000
192,1 - 1 1/2 Storey Terraced,Alor Gajah,Ramuan China Kechil,TAMAN WIRA INDAH,2.455122872,102.0707247,2022-03-01,Leasehold,1625.3489,sq.ft,708.6951760000001,230000
193,1 - 1 1/2 Storey Terraced,Alor Gajah,Ramuan China Kechil,TAMAN WIRA INDAH,2.455122872,102.0707247,2022-04-01,Leasehold,1453.1264999999999,sq.ft,708.6951760000001,150000
194,1 - 1 1/2 Storey Terraced,Alor Gajah,Ramuan China Kechil,TAMAN WIRA INDAH,2.455122872,102.0707247,2022-09-01,Leasehold,1399.307,sq.ft,708.6951760000001,180000
195,1 - 1 1/2 Storey Terraced,Alor Gajah,Rembia,TAMAN BKT REMBIA,2.33418475,102.2084279,2022-11-01,Freehold,1097.9178,sq.ft,667.0388829999999,175000
196,1 - 1 1/2 Storey Terraced,Alor Gajah,Rembia,TAMAN BKT REMBIA,2.33418475,102.2084279,2022-12-01,Freehold,1097.9178,sq.ft,667.0388829999999,164000
197,1 - 1 1/2 Storey Terraced,Alor Gajah,Rembia,TAMAN REMBIA PERKASA,2.324448458,102.2151897,2022-01-01,Freehold,1431.5987,sq.ft,957.125988,250000
198,1 - 1 1/2 Storey Terraced,Alor Gajah,Rembia,TAMAN REMBIA PERKASA,2.324448458,102.2151897,2022-03-01,Freehold,2744.7945,sq.ft,1046.25108,300000
199,1 - 1 1/2 Storey Terraced,Alor Gajah,Rembia,TAMAN REMBIA PERKASA,2.324448458,102.2151897,2022-03-01,Freehold,3659.7259999999997,sq.ft,1045.067051,350000
200,1 - 1 1/2 Storey Terraced,Alor Gajah,Rembia,TAMAN REMBIA PERKASA,2.324448458,102.2151897,2022-04-01,Freehold,1603.8211,sq.ft,1295.97356,358000
201,1 - 1 1/2 Storey Terraced,Alor Gajah,Rembia,TAMAN REMBIA PERKASA,2.324448458,102.2151897,2022-04-01,Freehold,2335.7663,sq.ft,1295.97356,280000
202,1 - 1 1/2 Storey Terraced,Alor Gajah,Rembia,TAMAN REMBIA PERKASA,2.324448458,102.2151897,2022-05-01,Freehold,4359.3795,sq.ft,1056.046229,465000
203,1 - 1 1/2 Storey Terraced,Alor Gajah,Rembia,TAMAN REMBIA PERKASA,2.324448458,102.2151897,2022-08-01,Freehold,1560.7655,sq.ft,1056.046229,260000
204,1 - 1 1/2 Storey Terraced,Alor Gajah,Rembia,TAMAN REMBIA PERKASA,2.324448458,102.2151897,2022-08-01,Freehold,1915.9741999999999,sq.ft,1045.067051,280000
205,1 - 1 1/2 Storey Terraced,Alor Gajah,Rembia,TAMAN REMBIA PERKASA,2.324448458,102.2151897,2022-09-01,Freehold,2034.3771,sq.ft,1045.067051,320000
206,1 - 1 1/2 Storey Terraced,Alor Gajah,Rembia,TAMAN REMBIA PERKASA,2.324448458,102.2151897,2022-10-01,Freehold,2034.3771,sq.ft,1295.97356,325000
207,1 - 1 1/2 Storey Terraced,Alor Gajah,Rembia,TAMAN REMBIA PERKASA,2.324448458,102.2151897,2022-11-01,Freehold,1560.7655,sq.ft,1045.067051,260000
208,1 - 1 1/2 Storey Terraced,Alor Gajah,Rembia,TAMAN REMBIA UTAMA,2.328460349,102.2037287,2022-01-01,Freehold,1291.668,sq.ft,689.427795,200000
209,1 - 1 1/2 Storey Terraced,Alor Gajah,Rembia,TAMAN REMBIA UTAMA,2.328460349,102.2037287,2022-02-01,Freehold,1194.7929,sq.ft,799.7577699999999,180000
210,1 - 1 1/2 Storey Terraced,Alor Gajah,Rembia,TAMAN REMBIA UTAMA,2.328460349,102.2037287,2022-03-01,Freehold,1194.7929,sq.ft,800.2959649999999,255000
211,1 - 1 1/2 Storey Terraced,Alor Gajah,Rembia,TAMAN REMBIA UTAMA,2.328460349,102.2037287,2022-07-01,Freehold,1194.7929,sq.ft,799.7577699999999,240000
212,1 - 1 1/2 Storey Terraced,Alor Gajah,Rembia,TAMAN REMBIA UTAMA,2.328460349,102.2037287,2022-11-01,Freehold,1194.7929,sq.ft,799.7577699999999,250000
213,1 - 1 1/2 Storey Terraced,Alor Gajah,Rembia,TAMAN REMBIA UTAMA,2.328460349,102.2037287,2022-12-01,Freehold,1194.7929,sq.ft,800.2959649999999,255000
214,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN AYER MOLEK PERDANA,2.378914535,102.0374371,2022-07-01,Leasehold,1302.4319,sq.ft,899.9696789999999,225000
215,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN AYER MOLEK PERDANA,2.378914535,102.0374371,2022-07-01,Leasehold,1302.4319,sq.ft,899.9696789999999,200000
216,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN DESA BAYU,2.361441569,102.0480315,2022-10-01,Freehold,1194.7929,sq.ft,692.0111310000001,138000
217,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN DESA BAYU,2.361441569,102.0480315,2022-11-01,Freehold,1194.7929,sq.ft,692.0111310000001,160000
218,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN PAYA MENGKUANG,2.348114214,102.069641,2022-03-01,Freehold,1151.7373,sq.ft,699.976417,120000
219,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-01-01,Leasehold,1614.585,sq.ft,774.785522,230000
220,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-01-01,Leasehold,1614.585,sq.ft,774.785522,190000
221,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-01-01,Leasehold,1636.1127999999999,sq.ft,774.785522,200000
222,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-01-01,Leasehold,1700.6961999999999,sq.ft,704.174338,200000
223,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-01-01,Leasehold,1700.6961999999999,sq.ft,704.174338,180000
224,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-01-01,Leasehold,1700.6961999999999,sq.ft,981.66768,210000
225,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-01-01,Leasehold,4972.9218,sq.ft,774.785522,260000
226,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-02-01,Leasehold,1700.6961999999999,sq.ft,981.66768,220000
227,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-02-01,Leasehold,1754.5157,sq.ft,751.427859,220000
228,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-03-01,Leasehold,1636.1127999999999,sq.ft,774.785522,169000
229,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-03-01,Leasehold,3605.9065,sq.ft,774.785522,300000
230,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-04-01,Leasehold,1700.6961999999999,sq.ft,706.327118,200000
231,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-04-01,Leasehold,1700.6961999999999,sq.ft,706.327118,180000
232,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-04-01,Leasehold,1700.6961999999999,sq.ft,981.66768,213000
233,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-04-01,Leasehold,4014.9347,sq.ft,774.785522,250000
234,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-05-01,Leasehold,1700.6961999999999,sq.ft,670.160414,165000
235,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-05-01,Leasehold,2540.2804,sq.ft,704.174338,206000
236,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-06-01,Leasehold,1625.3489,sq.ft,774.785522,163800
237,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-06-01,Leasehold,1625.3489,sq.ft,774.785522,150000
238,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-06-01,Leasehold,1636.1127999999999,sq.ft,704.174338,210000
239,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-06-01,Leasehold,1700.6961999999999,sq.ft,704.174338,220000
240,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-06-01,Leasehold,1700.6961999999999,sq.ft,704.174338,200000
241,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-06-01,Leasehold,3530.5591999999997,sq.ft,704.174338,250000
242,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-07-01,Leasehold,1614.585,sq.ft,774.785522,195000
243,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-07-01,Leasehold,1614.585,sq.ft,774.785522,180000
244,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-07-01,Leasehold,1625.3489,sq.ft,774.785522,190000
245,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-07-01,Leasehold,2680.2111,sq.ft,774.785522,230000
246,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-08-01,Leasehold,1700.6961999999999,sq.ft,706.327118,215000
247,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-08-01,Leasehold,1700.6961999999999,sq.ft,1052.278864,175000
248,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-08-01,Leasehold,2142.0161,sq.ft,774.785522,200000
249,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-10-01,Leasehold,1625.3489,sq.ft,774.785522,200000
250,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-10-01,Leasehold,1700.6961999999999,sq.ft,704.174338,190000
251,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-12-01,Leasehold,1614.585,sq.ft,774.785522,220000
252,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-12-01,Leasehold,1700.6961999999999,sq.ft,706.327118,220000
253,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI GAMELAN,2.367090675,102.0546529,2022-12-01,Leasehold,1700.6961999999999,sq.ft,752.288971,230000
254,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERI REDAN,2.36727803,102.0645892,2022-04-01,Freehold,2281.9467999999997,sq.ft,1946.6513149999998,188000
255,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-01-01,Freehold,1302.4319,sq.ft,740.0181249999999,220000
256,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-02-01,Freehold,1302.4319,sq.ft,701.268085,215000
257,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-03-01,Freehold,1302.4319,sq.ft,740.0181249999999,230000
258,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-04-01,Freehold,1302.4319,sq.ft,701.268085,230000
259,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-04-01,Freehold,1302.4319,sq.ft,701.268085,200000
260,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-04-01,Freehold,1302.4319,sq.ft,740.0181249999999,225000
261,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-04-01,Freehold,1302.4319,sq.ft,740.0181249999999,195000
262,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-06-01,Freehold,1302.4319,sq.ft,740.0181249999999,210000
263,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-06-01,Freehold,1302.4319,sq.ft,740.0181249999999,200000
264,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-06-01,Freehold,1377.7792,sq.ft,701.268085,220000
265,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-07-01,Freehold,1302.4319,sq.ft,701.268085,250000
266,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-07-01,Freehold,1302.4319,sq.ft,701.268085,195000
267,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-07-01,Freehold,1302.4319,sq.ft,701.268085,190000
268,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-07-01,Freehold,1302.4319,sq.ft,740.0181249999999,189000
269,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-07-01,Freehold,1442.3626,sq.ft,701.268085,220000
270,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-08-01,Freehold,2507.9887,sq.ft,740.0181249999999,250000
271,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-09-01,Freehold,1302.4319,sq.ft,701.268085,240000
272,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-09-01,Freehold,1302.4319,sq.ft,701.268085,220000
273,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-09-01,Freehold,1302.4319,sq.ft,701.268085,200000
274,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-09-01,Freehold,1302.4319,sq.ft,740.0181249999999,200000
275,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-09-01,Freehold,1345.4875,sq.ft,701.268085,198000
276,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-10-01,Freehold,1302.4319,sq.ft,701.268085,230000
277,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-10-01,Freehold,1302.4319,sq.ft,701.268085,185000
278,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-10-01,Freehold,1754.5157,sq.ft,701.268085,210000
279,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-11-01,Freehold,1302.4319,sq.ft,701.268085,220000
280,1 - 1 1/2 Storey Terraced,Alor Gajah,Sg Baru Ilir,TAMAN SERULING JAYA,2.39163785,102.080542,2022-11-01,Freehold,1302.4319,sq.ft,701.268085,190000
